tweet_id	tweet	label
22391	Is this a distraction for my dad to mask 170K ppl are dead from #COVID19? His neighbour died 2 doors down &amp; dad says it was kidney failure that killed him, not #coronavirus. He tells me our aunt died from pneumonia not her throat cancer.	Nonpersonal_reports
12219	”There’s no surefire way to prevent COVID-19 deaths, and many survivors are left with heart damage, scarred lungs, neurological problems and other long-term effects doctors are just beginning to understand.”  #COVID19	Lit-News_mentions
10187	Please join my 2020 Birmingham Virtual Heart Walk Team. Let's support our medical community with  funding for research to fight cardiovascular disease &amp; stroke and in fighting COVID-19 pandemic.  Register to walk or donate: https://t.co/JN5M2DTuSy  https://t.co/huzHHCnw8g https://t.co/D5Sw2FWQoS	Lit-News_mentions
10010	"""""""How coronavirus affects the entire body"""" -  Not only the lungs, but the kidneys, liver, heart, brain and nervous system, skin and gastrointestinal tract, doctors said Friday. By @maggiemfox @CNN #longCOVID https://t.co/ntYm6DJBV7"""	Lit-News_mentions
21096	My daughter has had a cough, temp and tight chest for 8 days. NHS 111 will not test her for Covid-19.  Why not?  @vaughangething @PublicHealthW	Nonpersonal_reports
30495	That sounds horrendous. So sorry for you. I have the fatigue, night sweats, sore throat and flu symptoms you describe. It's been like a rotation for three months. The doctors don't really know what to do. It's quite frightening. Glad you finally found somebody helpful.	Self_reports
20251	@HospitalsApollo I remember that horrible night. It was 2AM and I was pleading before your staff for admitting my daughter. She had fever at 104 f. I requested in all way but your management forbade to take admission and even did not give first aid. #ShameOnHumanity	Nonpersonal_reports
23275	My sister-in-law’s Husband who’s immune system was compromised cought the Coronavirus from an aid who came to their home to help him shower. He passed the day before Easter alone, isolated from his family.  Democrats cozy up to China where multi millions are kicked back to them.	Nonpersonal_reports
10637	Association of insomnia disorder with sociodemographic factors and poor mental health in COVID-19 inpatients in China. https://t.co/qo1UV34TfF #coronavirus #covid19	Lit-News_mentions
13217	Scientists warned on Wednesday of a potential wave of coronavirus related brain damage as new evidence suggested COVID-19 can lead to severe neurological complications, including inflammation, psychosis, and deliriumअब तो जिद छोड़ दीजिये साहेब @DrRPNishank #SayNoToUGCGuidlines	Lit-News_mentions
22042	@sunfish51 @gabrielsherman I’ve had bad flu’s before but this Covid scares the hell out of me. My son had a horrible fever &amp; flu last month, said he was never so sick in his life, thinking now it was Coronavirus. Stay safe everyone. 🙏🙏	Nonpersonal_reports
20361	@realDonaldTrump @MarkMeadows Really? Well my grandmother could have used one of those test a few weeks ago, but instead she received a damn prescription for cough medicine. Yesterday my grandmother died shortly after noon from the coronavirus. It attacked her heart and collapsed both of her lungs.	Nonpersonal_reports
21553	My brother is okay. He had ulcers in his throat. With antibiotics, he should be fine. He is a quadriplegic, which makes things harder on him. Thanks for those that gave prayers. I am grateful.	Nonpersonal_reports
10819	COVID-19 symptoms: Loss of smell most reliable indicator, finds study https://t.co/qZjMmCeLa6	Lit-News_mentions
11355	Coronavirus disease (COVID-19) is characterized by mild symptoms including a runny nose, sore throat, cough, and fever. Illness can be more severe for some people and can lead to pneumonia or breathing difficulties. If tou experience this please get it looked at sis ! 😩😩 https://t.co/iyxvYKcIWp	Lit-News_mentions
21583	"""""""A 9-year-old girl, Kimora """"""""Kimmie"""""""" Lynum died on July 18 in Putnam County, Florida.She had no pre-existing health issues and her mother took her to the hospital due to a high fever. The hospital sent her home and she collapsed a short time later. https://t.co/HsbCz5KXoK"""""""	Nonpersonal_reports
14353	COVID-19 Can Cause Loss of Smell, And Scientists Finally Discovered Why 👀 https://t.co/yZAvYZqq5J	Lit-News_mentions
12337	There's a new symptom of coronavirus, doctors say: Sudden loss of smell or taste https://t.co/8INNkA1IKJ	Lit-News_mentions
22493	@3days3nights @MissWinMa Bingo.    My mother died of pneumonia last year, triggered in part by the goddamn DEW smoke in California.  Last week my child had a 104.5 degree fever.  It was diagnosed as flu, but her coughing sounded like pneumonia.  Today she’s fine, thank God.  COVID-19 is a cover.	Nonpersonal_reports
11890	Covid-19 neurological symptoms emerge in most hospitalized patients, study says - CNN https://t.co/pmSp4ugrV4	Lit-News_mentions
10799	20% of people infected with COVID-19 are diagnosed with mental illness within 90 days, researchers at @UniofOxford found in a large study. Those who recovered from the virus are “likely” to be at greater risk for anxiety, depression, dementia and insomnia. https://t.co/x32JHWnc5K	Lit-News_mentions
30219	I had flu like symptoms AND strep throat like symptoms during late December/early January and when I got tested I had neither strep or flu. The doc said he had seen this a lot. My brother, dad, and sister both experienced the same thing right after me. Stg I had the rona🤐	Self_reports
11535	Anxiety, depression and insomnia were most common among #COVID19 survivors who are diagnosed with a psychiatric disorder within 90 days, a large study found. READ: https://t.co/x2k6A4KKA4 https://t.co/JxgQpndqHV	Lit-News_mentions
30552	"""My specialist wanted me on Gabapentin but it didn't help my pain and caused more stomach & IBS symptoms. I just refused to take them, Dr said, """"Oh we can give you another tablet to help IBS"""" Hmm take a tablet but have to take another for side effects. Nope."	Self_reports
30301	For the first time in months, I've blow dried my hair without any instant payback. I don't know if it's a blip but I'm pleased for once it went okay. #pwME I've had to let it dry naturally for some time and then smooth it out with straighteners. Got psoriasis on my scalp too.	Self_reports
14319	@OntTory @dw_harrison @celliottability New study of 60 #COVID19 patients finds 55% were still displaying neurological symptoms during follow-up visits 3 months later. When compared brain scans to controls, brains of COVID patients showed changes that correlated w/ memory loss &amp; smell loss. https://t.co/MVgOKUObze	Lit-News_mentions
12564	#Cardiovascular factors: Effects on COVID-19 risk, A new study led by researchers at the Queen Mary University of London uses a novel approach to investigate the effects of cardiovascular risk factors on the risk of COVID-19 infectionSeveral observational studies have reported. https://t.co/4hYACZjrxI	Lit-News_mentions
30939	Upon waking, headache is still there (but less strong), coughing even worse and if I take anything more than a shallow breath, my chest feels very tight and I cough some more 6/n	Self_reports
14176	55% of #coronavirus patients still have neurological problems three months later: Mounting evidence suggests #COVID__19 could cause brain damage in adults and kidsstudy https://t.co/9otSxNNouD	Lit-News_mentions
10454	Loss of smell and taste validated as COVID-19 symptoms in patients with high recovery rate: Study suggests clinicians should include sensory impairment as standard screening measure -- ScienceDaily https://t.co/rpCncTyHbn	Lit-News_mentions
12968	READ THIS: Asymptomatic Mild Coronavirus Cases Give You A Co-morbidityMany patients who survive the ICU may have permanent disabilities with damage to their lungs, heart, vascular system, permanent neurological injuries, and cognitive deficits...https://t.co/mdNVVfKUy5 32 https://t.co/cFQWM7C0ra	Lit-News_mentions
12927	COVID-19: Northwestern study finds most hospitalized with COVID-19 experience neurological symptoms https://t.co/gclU4nWTZM via @Yahoo	Lit-News_mentions
30093	On Oct 5 night, I ran a high temperature &amp; had a tell-tale dry cough. I was unusually exhausted from my usual evening walk. I had two other buddies with me and I did wear a mask. The next day, I tested positive for Covid19. Initially I was a bit nonchalant about the disease- 1/n	Self_reports
21823	I keep thingking im infected covid19. It's been 4th days of fever, my body aching and i'm shivvering. But i'm scared going to go to doctor. I need my mom. I wanna cry.	Nonpersonal_reports
11171	Coronavirus disease (COVID-19) is characterized by mild symptoms including a runny nose, sore throat, cough, and fever. Illness can be more severe for some people and can lead to pneumonia or breathing difficulties. #coronainindia  #CoronavirusOutbreak #CoronaVirusUpdates	Lit-News_mentions
21427	My mom's stir crazy from cabin fever. She wants to walk around antique malls this week even though she's been watching AL's breaking COVID19 news. She crying over missing my dad. She's continually pitching small, bratty fits.Please. Send me iced coffee and distraction. HELP.	Nonpersonal_reports
14289	COVID-19 may affect Central Nervous System causing loss of smell, taste: Study https://t.co/Z05ZpKTT14	Lit-News_mentions
21058	@citygirl_nyct @redmountainbike @vintage_vendor @toddstarnes So sorry to hear about not getting his needed surgery. Hopefully, they will be able to do it soon.  My son-in-law was covid19 positive.  Been in the hospital since Monday. He's had a bloody cough, has low oxygen, up &amp; down temp &amp; they're doing the best they can.	Nonpersonal_reports
10446	First case of coronavirus in US: Patient got pneumonia, but now only has cough, study says https://t.co/XqJm8eMEz1	Lit-News_mentions
21817	@Santucci @weijia @ABC Both my wife and myself got coronavirus back in January from grandchildren visiting and was not that bad. The Spanish flu was much worse with all the vomit and high fever. Even strep throat was worse then COVID 19. About two weeks of snot, cough?	Nonpersonal_reports
13778	Dr Vladimir Zelenko, a family practitioner in NY, has now treated 699 #Covid19 patients with 100% success using #Hydroxychloroquine Sulfate, Zinc &amp; Z-Pak. All symptoms of shortness of breath resolved within 4-6 hr.https://t.co/m9W16FnyyK https://t.co/2ZE4RmI3FB	Lit-News_mentions
12222	READ THIS: Asymptomatic Mild Coronavirus Cases Give You A Co-morbidityMany patients who survive the ICU may have permanent disabilities with damage to their lungs, heart, vascular system, permanent neurological injuries, and cognitive deficits...https://t.co/mdNVVfKUy5 20 https://t.co/ALwZpSohdU	Lit-News_mentions
21078	For all the parents out there kids can and do get sick from covid19. My six month old grandson has covid19.  My daughter also has covid, with no fever. Temperature checks are useless, my daughter would get in. Keep your kids safe, do not send them to school until it is safe!!	Nonpersonal_reports
21944	My mom probably has the coronavirus. She's got a fever, trouble breathing, and tired. They tested her today. She'll find out tomorrow.	Nonpersonal_reports
13518	READ THIS: Asymptomatic Mild Coronavirus Cases Give You A Co-morbidityMany patients who survive the ICU may have permanent disabilities with damage to their lungs, heart, vascular system, permanent neurological injuries, and cognitive deficits...https://t.co/mdNVVfKUy5 22 https://t.co/qmaSaEEdum	Lit-News_mentions
30027	Oops, had meant to say: the PEM seems to be about lung function (I’ve deliberately not been exerting, so this was new). Lungs presumably just not healed yet, which probably isn’t surprising. #LongCovid	Self_reports
13258	COVID-19 Can Cause Loss of Smell, And Scientists Finally Discovered Why https://t.co/L3yo6RHROO	Lit-News_mentions
13798	As many as 1 in 3 coronavirus patients could experience neurological or psychological after-effects https://t.co/Rvx7tsFjon	Lit-News_mentions
20614	My brother was shown Covid-19 positive on 28th April. We are a joint family of 18 members.  My father  is diabetic and has fever since last 2 days.  After multiple requests also no tests is being conducted yet.  @CMOMaharashtra @OfficeofUT @rajeshtope11 @MoHFW_INDIA @ANI	Nonpersonal_reports
13927	Loss of smell may suggest milder #COVID19 , study findshttps://t.co/NADGtC2eDc	Lit-News_mentions
11964	Overwhelming fatigue, palpitations, muscle aches, pins and needles and many more symptoms are being reported as after-effects of the Coronavirus.Scientists believe an overactive immune system may be behind some of these after-effects. https://t.co/PjQNOUzgnK	Lit-News_mentions
20908	My daughter came home from college on Monday. We knew flying her home was a risk. But I said at the time. Better sick at home where we can take care of her than sick alone in Texas. Tonight she has a fever. Fuck. #coronavirus	Nonpersonal_reports
31419	I can't advise whether it will affect your mood disorder negatively, I think possibly you should speak to your Dr. I take an opiate, a muscle relaxant and a nerve pain relief. I tried 5% CBD oil a couple of months ago, I find it helps take the edge off my pain.	Self_reports
10058	Although most people recovering from #Covid19 do so in 2-6 weeks, there are some who experience long term effects. Coughing, chest pain, and back pain along with other symptoms may require rehabilitation to get these patients back to their normal selves. https://t.co/RBndlPWYPP	Lit-News_mentions
22516	My sister has COVID-19 😢 hopefully her fever breaks soon please keep her in y’all prayers. This is now the 9th person I know personally who has or had it	Nonpersonal_reports
11382	""""""""""""""" Recent study of 100 recovered coronavirus patients reveals 78 of them now have lasting cardiovascular damage even though a vast majority of them had mild cases of COVID-19 in the first place."""""""""""""""	Lit-News_mentions
10659	No cough, no fever: Symptoms of some COVID-19 patients don't line up with conventional wisdom https://t.co/mZO8CT9pR5	Lit-News_mentions
30852	I’m allergic to several meds & assumed I wasn’t to this one but my normally bony feet & ankles swelled up like a balloon. It’s a side effect that can happen but I was so uncomfortable I had to stop taking it. Didn’t sleep because of pain & I’m coughing up more yucky stuff. I’m 😩	Self_reports
31312	I think this might still be the virus rather than PVF. I had same symptoms at week 9. Track your *resting* HR with the ‘HeartRatePro’ app. and if it reaches/exceeds 90, call a doc. Seems to be inflammation putting stress on heart. Proton-pump inhibitors (Lansoprazole) help.	Self_reports
11235	@SinarOnline @DrMahyuddin Boost the lungsNot yet medicine cure viruses, asthma, COPD, Chonic bronchitis, difficult breathing, but the health of the patients makes great difference. Most death cases had other diseases#coronavirus #Covid19 #asthma  #COPD #bronchitis #pneumonitis https://t.co/9MBWoNEUxG https://t.co/Hg04wwo644	Lit-News_mentions
30594	Had a text this morning to say my Covid test was negative. I have never had a covid test. It stated the date the test was done. I didn't leave my house that day!! I can imagine that it was counted as a test completed by the idiots in charge. #Covid19UK #covid1in20	Self_reports
31333	"""The really puzzling thing is that despite being able to walk for a couple of miles, returning home, the lower body feeling """"switched off"""" for movements such as climbing stairs/getting up from toilet, still persists. I literally can't wait for my brain/legs MRI to give answers 6/n"	Self_reports
31022	Definitely, I felt it travelled through my body and still is. Had a few better days then hit with sledgehammer day today. Also had a text to say my covid test was negative which is a miracle as I've never had a test! 🙄	Self_reports
20022	@Tt45Sister @AWilliams61 @Max68371329 @CDCgov @andrewkolodny …chronic pain patients (including cancer) are left w/o quality of life. Hopefully now, citizens will see how crooked @cdcgov is via the #COVID19 hoax. Now, acute pain pts are going w/o pain meds also. Make sure you have a pain plan in place PRIOR to any surgery.3/3	Nonpersonal_reports
11085	Over Half of COVID-19 Patients in a New Study Are Suffering Long-Term Fatigue https://t.co/DSpdL2jemZ https://t.co/X2upsaJxty	Lit-News_mentions
22693	My dad has heart failure. Fortunately mostly asymptomatic but nevertheless &lt;40% heart functionality. Just heard from him, he’s had 38.5 fever for 2 days. He has a drive through #COVID19 test tomorrow. Going to be a long wait 🤞🏻	Nonpersonal_reports
12227	READ THIS: Asymptomatic Mild Coronavirus Cases Give You A Co-morbidityMany patients who survive the ICU may have permanent disabilities with damage to their lungs, heart, vascular system, permanent neurological injuries, and cognitive deficits...https://t.co/mdNVVfKUy5 33 https://t.co/uiI6YZxhqZ	Lit-News_mentions
11339	Patients with serious short of breath (or mild symptoms in those with chronic illness) should see a doctor. For those suffering from covid19 at home, @LShoemakerDO notes that shortness of breath and anxiety often go together. Relieve both by looking out a window.	Lit-News_mentions
30669	Wiped out yesterday, felt normal waking up, had some energy in the morning but then crawled into bed with a really bad headache and slept most of the day, not feeling any better in the evening either 2/n	Self_reports
22375	A friend's mother died yesterday and it is suspected that Covid19 complicated her already complicated health.  My step-dad has had a fever for 3 days now.  So, yeah, I'm anxious.	Nonpersonal_reports
30547	Thanks for your research! Have been ill of Covid, positive pulmonary tac with ground glass wound classified like covid19 infection for 2 times! I had all the symptoms and still have after-effects. 2 analysis of antibody were negative after 8weeks. lot of people have this problem	Self_reports
13295	Unexpected #COVID-19 #infectionsymptoms include lesions on patients’ hands and feet, #nausea, #diarrhea, loss of smell, #bloodclots and confusion. - https://t.co/OmRqyHtGYv	Lit-News_mentions
20048	@ABdoc4patients • Have you had any symptoms of COVID-19 – such as cough, shortness of breath / difficulty breathing, fever, chills / repeated shaking with chills, muscle pain, headache, sore throat, new loss of taste or smell?	Nonpersonal_reports
13757	78 of 100 recovered coronavirus patients have ” lasting cardiovascular damage” / Boing Boing https://t.co/kCEj9hMUKH	Lit-News_mentions
12067	Absolutely. #delirium is FAR more common than loss of taste or smell in the huge ISARIC study of #COVID19 symptoms	Lit-News_mentions
31026	I've had comprehensive blood tests to rule those out. All the doctors I've seen believe it to be covid based upon my symptoms. Lots of issues with antibody tests, given so many patients don't generate antibodies.	Self_reports
11828	NEWS: The symptoms of loss of smell and taste have been reported in many patients for several weeks &gt;&gt;https://t.co/nSSgM7CC41	Lit-News_mentions
21901	@DavidMacLuna @_TRAV23 So sorry David. My mom (80s) died before this all started &amp; I have to admit that I have more than once given Thanks that she had a quick, massive heart attack &amp; didn't have to go through COVID19.  She had a dread of breathing trouble from a childhood illness &amp; tracheotomy.	Nonpersonal_reports
12574	Loss of smell is the most predictive symptom, half of people in a European study with asnomia tested positive. A European study of mild to moderate illness, 60 percent never had a fever. In UB study, fewer than one in three with fever also tested positive'https://t.co/sUUGtXCion	Lit-News_mentions
10677	“Scientists have [warned that merely screening for fever] misses the large percentage of people infected with COVID-19 who display no symptoms  or can infect others before or without spiking a fever. And fever can be a sign of a wide range of illnesses.”  https://t.co/pyf6TG0qdu	Lit-News_mentions
12021	Rt @scimichael The double burden of disease of COVID-19 in cardiovascular patients: overlapping conditions could lead to overlapping treatmentshttps://t.co/s7wvvHOLlA	Lit-News_mentions
10513	New research has backed up the finding that the loss of smell &amp; taste may be one of the first signs that a person has #coronavirus. British scientists say that a cough &amp; fever remain the most important symptoms to look out for. #coronasymptoms	Lit-News_mentions
13668	Overemphasis on fever as a predominant symptom may lead to several cases being missed and may be a cause of concern as these asymptomatic patients are potential transmitters of infection in the community.https://t.co/kOM0KnR4NM	Lit-News_mentions
11492	Even mild coronavirus cases can cause lasting cardiovascular damage, study shows https://t.co/ukrv76FbvC via @TheWeek	Lit-News_mentions
31178	Yesterday I didn’t feel as tired but did have my chest/back pain back. Slept ok last night. Have a headache, nausea, very tired. The lymph nodes in my left leg kinda burn (this hasn’t happened since week 3/4). Good other than that atm	Self_reports
30191	I’m convinced COVID-19 has been around.I went home in November, my dad passed away &amp; I stayed until January. The entire time I was home I was sick. I had this dry cough that wouldn’t go away, it kept me up through the night.i was on all kinds of meds &amp; nothing worked.	Self_reports
12717	We've still so much to learn about #COVID19 . Some recent titles: Follow-up study of pulmonary function &amp; related phys. characteristics of COVID-19 survivors 3 mos after recovery (Lancet-ECM); More than loss of taste &amp; smell: burning watering eyes in COVID-19 (ClinMicInf);	Lit-News_mentions
14034	Covid-19 neurological symptoms emerge in most hospitalized patients, study says - CNNIt’s more than just Losing your Smell &amp; Taste!👇🙄😷😶 https://t.co/KwrSk32Gqi	Lit-News_mentions
10985	@nbstv What are the clinical manifestations of someone infected with a novel coronavirus? Fever, weakness and dry cough are the main manifestations. Nasal obstruction, runny nose and other upper respiratory symptoms are rare. About half of the patients develop dyspnea after 1 wk	Lit-News_mentions
10950	Scientists say loss of taste, smell from COVID-19 is temporary https://t.co/wdLo8sF8VU #NBSUpdates	Lit-News_mentions
10878	Ensure that patients with symptoms of suspected COVID-19 or other respiratory infection (e.g., fever, cough) are not in the same waiting area or common areas as uninfected people. #COVID-19 https://t.co/OREpWu5irT	Lit-News_mentions
11286	Neurological Problems Reported In 55% Of COVID-19 Patients https://t.co/ZYl5OYepZg	Lit-News_mentions
12510	@LJT_is_me @Cara_TXZEAL @turnbolt11 @mizdonna @jellen805 @mrshhjones @Merkabah31 This new study offers the first clear evidence that, in some people, the coronavirus invades brain cells, hijacking them to make copies of itself. The coronavirus targets the lungs foremost, also the kidneys, liver a blood vessels. about half of patients report neurological sympt	Lit-News_mentions
11819	#Neurology #Neuroscience #LongCovid : Long-Haul #COVID19 https://t.co/hwTXaVQJRxhttps://t.co/xsjshVGdbY @wfneurology 💥Symptoms of Long-Haul COVIDInsomnia or frequent awakeningsInability to concentrateand think clearlyEasy fatiguability despite normal lung function https://t.co/RE9mhf49vC	Lit-News_mentions
21842	Gonna get Coronavirus cause my roommates an idiot. She tells me she has a sore throat and a fever (I asked her if she a thermometer: no. I asked her if she wanted my dad to bring one: no) BUT that she thinks it’s PMS (no, it’s not!! Those are not symptoms!! (1/2)	Nonpersonal_reports
13604	Loss of Smell in COVID-19 Has an Unusual Cause, Study Indicates https://t.co/Y7H3NzVAV4	Lit-News_mentions
20442	"""""""Florida parents, pay attention, """"""""She had no pre-existing health issues and her mother took her to the hospital due to a high fever...the hospital sent her home and she collapsed"""""""""""""""	Nonpersonal_reports
14416	Months after Covid-19 infection, patients report breathing difficulty and fatiguehttps://t.co/TAjATm7Bbl	Lit-News_mentions
13953	Harvard Med. School  (Study 2.5M)Results suggest that loss of taste or smell is a key early warning sign of COVID-19 infection. A loss of appetite &amp; severe fatigue also outperformed the classical symptoms like cough &amp; fever. Focusing on just cough &amp; fever will miss many cases	Lit-News_mentions
21095	My brother was rushed to the emergency room, high fever, could barely breathe, was sick for over 3 weeks in January. I believe he had Covid then.	Nonpersonal_reports
11945	Research Analysis: 30% of COVID-19 patients present without fever, respiratory distress or cough https://t.co/kSxeRBx3lM	Lit-News_mentions
12372	The Neurological Impact of Covid-19: July 20, 2020 Are doctors missing out on signs of potential brain disorders triggered by COVID-19?In a recent study done in the UK, a small pool of 40 Covid-19 patients were examined fortheir developed neurological… https://t.co/Ex7QPYL8X2	Lit-News_mentions
20241	Coronavirus questions answered: Are the loss of taste and smell senses early signs you're infected?https://t.co/nmkVzMtxukMY SON LOST HIS TASTE AND SMELL 4 days ago... Just got home from SCRIPPS La Jolla in San Diego.. fully checked out.. NO COVID 19 Pass this on!	Nonpersonal_reports
21880	@tribelaw Trump behaving like he is the first person to have Covid19 and his situation is more unique than others. I had Covid19 and never  had a fever or cough.  Out of an abundance of caution I took the test.  I exercise everyday, never felt or look sick, but it did kill my father	Nonpersonal_reports
11048	Study: App https://t.co/PBJkEPjwG3 does a good job at predicting #Covid19 infection. Loss of taste and smell is one of the earliest and most useful indicators. From personal experience, the app is super-easy to use. https://t.co/8gOqu3p5Tm#mobilehealth	Lit-News_mentions
13059	Loss of taste in COVID-19 patients: Study suggests inflammation and not SARS-CoV-2 virus causes ageusia – Health News , Firstpost https://t.co/J3Jg1vSMAM	Lit-News_mentions
10809	Neurological signs &amp; symptoms are reported in patients with #COVID19. This review takes a deeper dive into the neurological complications of #coronavirus infections https://t.co/T8WQNGsRRL @LindsayMcA @ShelFarFar @YaleIMed @YaleMed @SpudichLabYale @SpudichSerena	Lit-News_mentions
22305	Well............. Sad state of Affairs. After Mum tested positive for Covid19, my Father and Brother have also tested positive. My 11 year old nephew is unwell tonight, he has a Temperature and body aches, chills, sweats. My Brother Aqib is in Hospital tonight, he's been coughing https://t.co/YoXQLnG5sw	Nonpersonal_reports
23196	My daughter teaches in #Ontario but is on maternity leave. Many of her peers stated lots of young  children had unusual coughs &amp; illness last fall in #Hamilton#ChinaLiedPeopleDied #cdnpoli #Canada #COVID19	Nonpersonal_reports
21259	@mehdirhasan @richardmarx My wife, an ICU nurse, who cares for people w/ Covid-19 has said she’s willing to show people around the Covid unit w/o a mask on while she’s protected. The worst cases are in prone position, hands&amp;legs tied down, tubes injected in at least 5 areas &amp; intubated in throat. Not fun!	Nonpersonal_reports
21448	If anyone is wondering why I am not responding to DMs, it’s because my brother has been taken to the hospital because of a fever. I doubt he has COVID-19 but they didn’t want to take any chances	Nonpersonal_reports
20242	@itosettiMD_MBA @KamilKotasek @silviast9 Just as an example, my son's classmate tested positive for Covid19 and the ONLY symptom was a stomach ache. No fever, diarrhea, cough, cokd symptoms. 🤷🏻‍♀️	Nonpersonal_reports
23452	So our household is now Covid-19 positive my sister and nephew staying with us so our mum can self isolate (high risk,) both have it. ☹️ It's awful my sister has a terrible cough and shortness of breath - it's so nasty 😢 #COVIDー19	Nonpersonal_reports
12243	#science #STEM Neurological complications of Covid-19 can include delirium, brain inflammation, stroke and nerve damage, finds a new study. The research team identified one rare and sometimes fatal inflammatory condition, known as ADEM, which appears to https://t.co/UdqS8vmCRa https://t.co/TuCQ74oqC8	Lit-News_mentions
12881	"""""""""""""""The second-highest underlying medical condition was a neurological or neurodevelopmental issue. Neurological disorders include epilepsy, Alzheimer’s disease, and cerebrovascular diseases including stroke, multiple sclerosis and Parkinson’s disease.""""""""https://t.co/HyUWnecRM9"""""""	Lit-News_mentions
20714	My brother has just tested positive for covid-19 today as well as his girlfriend. My uncle tested positive yesterday as well as his wife and kids. My grandparents, who live across the street both have high temperature, intense cough and chest pain. Please,WEAR YOUR GODDAMN MASK.	Nonpersonal_reports
22223	Need your prayers for my brother in Maryland. He's woke up with a cough and a hard time breathing.  ambulance took him to the hospital.🙏🏾🙏🏾 he's scared.😰 #COVID19	Nonpersonal_reports
22061	THIS! My dad was so sick during xmas. Mans was coughing up blood &amp; mucus and couldn’t breathe. He went through 2 inhalers. He even broke out in fever blisters. He was told he didn’t have the flu, but they didn’t know what it was exactly. He recovered after a month.	Nonpersonal_reports
20188	@dmk4022 @bkravitz Are you a medical professional? One report that I read said COVID-19 can cause long-standing damage to the tiny air sacs (alveoli) in the lungs. The resulting scar tissue can lead to long-term breathing problems.	Nonpersonal_reports
30131	Just wanted to let everyone know that I tested positive for coronavirus over this past week. My symptoms have been mild with the exception of a high fever I had for a day or so. Outside of that I'm already feeling better! I look forward to editing again soon 😊✨	Self_reports
20049	My wife tested negative for #COVID19 yesterday. Still sick. Went to the ED tonight with extreme shortness of breath. (I can't go. Waiting at home, 5 mins away). Waiting on results of EKG, chest x-ray, Urine, blood tests. I'm a bit anxious.	Nonpersonal_reports
23486	"""""""Or this article. Being told to stay at home and have never received treatment for #COVID19 it is now thought that up to 150,000 Swedes are suffering from long-term #COVID19 effects.""""""""My father coughed up blood - was advised to stay home""""""""https://t.co/qcXRTpz0sq"""""""	Nonpersonal_reports
23599	@danielmarven No, I recently lost my dad in July due to Covid-19 and we got the results on the day he passed on .He was positive. He had flu,breathing problems and vomiting. That's time we had no clue if it would be Covid. The picture of him had a stroke is still in my mind	Nonpersonal_reports
30829	Good news: Arrived safely in Colorado after an exhausting two-day solo road trip and this is the view from my home office for the next several weeks. Bad news: Unclear if my headache/ shortness of breath are altitude sickness or COVID 😩 (90% sure it's altitude)	Self_reports
11791	BREAKING—20% of recovering  #COVID19 patients develop mental illness within 90 days, says large US study.  Increased *first-time diagnosis* of anxiety, depression &amp; insomnia by 2-fold! And researchers also found significantly higher risks of dementia.	Lit-News_mentions
22008	My daughter has a sore throat doesn’t want to go to the Dr because she thinks they will test her for Covid19 and give it to her.	Nonpersonal_reports
14519	Is the loss of taste👅 and smell👃 a reliable biomarker of a #COVID19 infection?Researchers at @SICHHSA and @unifr in 🇨🇭 are conducting a study to determine just that!👉 https://t.co/fcrb3jqErUvia @SGE #CHvsCOVID19 https://t.co/sVzQZ4MLqu	Lit-News_mentions
22845	@DennyBache It's not pass tense to me couldn't see mother who had COVID19It's not past that huge amounts taxpayers money to his mates and his familyIt's him blocking data from SAGE meetingsIt's him wanted herd immunityIt's Tories fault tens of thousands died needlessly #WeakPM	Nonpersonal_reports
22335	So my dad is sick and has shortness of breath and went to the hospital today earlier and they gave him a covid-19 test. We will know by Thursday or Wednesday if it’s positive. We’re hoping it just water in his lung but even that is intense. Just hoping for the best. 😕	Nonpersonal_reports
22446	Hey friends. I woke up to my sister experiencing difficulty breathing and had to took her to the ER. I am uncertain if it is COVID-19 but that's for the test to decide. Stay healthy and safe.	Nonpersonal_reports
30362	Completely - I was taking photos on my phone when I was in bed so have started a diary to look back. It's really helped to show how much improvement I'm making and make the bad days a bit easier.	Self_reports
10859	Coronavirus Research: Harvard Study Connects Loss Of Smell With COVID-19 https://t.co/fx7tRWex4Q https://t.co/tPRuPoBDWk	Lit-News_mentions
12398	#ChinaVirus Wuhan Medical Treatment Expert Group, noted loss of appetite in 84% of patients, diarrhea in 29% of patients, vomiting in .8% of patients and abdominal pain in .4% of patients. https://t.co/IWYLVUWczp	Lit-News_mentions
30348	I personally know of someone that has had a heart attack (28 year old healthy male) at day 90 something of this supposed ‘post viral fatigue’.	Self_reports
23366	"""""""You can get COVID-19 tested for free if you are """"""""showing symptoms""""""""?My daughter's friend had a mild sore throat for half a day so she took test, it came back """"""""positive""""""""Yeah, I have my doubts too. Hospitals get big $ for cases and how would anyone ever know the difference?"""""""	Nonpersonal_reports
13470	#CoronavirusPandemic: Weeks after recovery, #COVID19 patients reporting neurological, autoimmune &amp;cardiovascular issues - strokes, heart attack, multi-system inflammation, cytokine storm, loss of taste/smell, fatigue. More than respiratory system affected: https://t.co/8ZkEnUxkYS	Lit-News_mentions
10905	Patients who recover from the coronavirus may develop a new mental illness, such as anxiety, depression and insomnia, according to a new study. https://t.co/94cytahuPd from @WebMD	Lit-News_mentions
